1	thm:auto:5.38.1.1	theorem	5.38.1.1	am383ad431fa8535afb7411954f09f247a	Finite { varnothing }	Die leere Menge ist endlich
ID	FiniteEmpty	theorem	thm:auto:5.38.1.1
1	thm:auto:5.38.1.2	theorem	5.38.1.2	am4474a6f2b62f6171fd16d503429ebe90	V1 notin V2 , Finite V2 vdash Finite { V2 cup { V1 } }	Adjunktion eines neuen Elements erhält Endlichkeit
ID	FiniteAdjunction	theorem	thm:auto:5.38.1.2
1	thm:auto:5.38.1.3	theorem	5.38.1.3	am872941c0bb1b9e9bf2027cb7388b6dfb	Finite V1 eqvdash exists V2 in mathbb V3 ( V2 EqCard V1 )	Charakterisierung durch Gleichmächtigkeit
ID	FiniteEqCardEquiv	theorem	thm:auto:5.38.1.3
1	thm:auto:5.38.1.4	theorem	5.38.1.4	amc265174b24e54a4c2324af30a5947027	Finite V1 , V1 EqCard V2 vdash Finite V2	Transport der Endlichkeit entlang der Gleichmächtigkeit
ID	FiniteEqCardTransport	theorem	thm:auto:5.38.1.4
1	thm:auto:5.38.1.5	theorem	5.38.1.5	am4d7792af40423038954df69569c0731a	Finite V1 , V2 colon V1 bij V3 vdash Finite V3	Transport der Endlichkeit mittels Bijektion
ID	FiniteBijectionTransport	theorem	thm:auto:5.38.1.5
1	def:auto:5.38.2.1	definition	5.38.2.1	am40ad0e54b674a08df7b28bc3cea51bb6	V1 in mathbb { V2 } vdash NatSeg { V1 } coloneqq { V3 in mathbb { V2 } mid i<n }	Peano-Anfangsabschnitt
1	def:auto:5.38.2.1	definition	5.38.2.1	am5d373bbb37f40d23d7656a03db05356a	PeanoNatSeg	Peano-Anfangsabschnitt
ID	PeanoNatSeg	definition	def:auto:5.38.2.1
1	thm:auto:5.38.2.1	theorem	5.38.2.1	am606836d3581afd316f72583b91523d48	V1 in mathbb { V2 } , V3 in mathbb { V2 } vdash V3 in NatSeg { V1 } leftrightarrow i<n	Charakterisierung des Peano-Anfangsabschnitts
ID	PeanoNatSegMembership	theorem	thm:auto:5.38.2.1
1	thm:auto:5.38.2.2	theorem	5.38.2.2	am2e7eac76703917a61e05bfb68a45f6cf	V1 in mathbb { V2 } vdash NatSeg { V1 } subseteq mathbb { V2 }	Anfangsabschnitte sind Teilmengen von \\(\\mathbb {N}\\)
ID	PeanoNatSegSubsetN	theorem	thm:auto:5.38.2.2
1	thm:auto:5.38.2.3	theorem	5.38.2.3	am2192443773fa94208138865b07a0c813	V1 = { V2 in V3 mid V4 ( V2 ) } , forall V5 in V3 neg V4 ( V5 ) vdash V1 = varnothing	Leere Separation bei leerem Praedikat
ID	EmptySeparationByNegPredicate	theorem	thm:auto:5.38.2.3
1	thm:auto:5.38.2.4	theorem	5.38.2.4	am3a346ef694e2d51b5f2f31cef39863d2	NatSeg { 0 } = varnothing	Null-Anfangsabschnitt
ID	PeanoNatSegZero	theorem	thm:auto:5.38.2.4
1	thm:auto:5.38.2.5	theorem	5.38.2.5	amfb7558c2d4df2dd5232e04c029e928c3	V1 in mathbb { V2 } , V3 in mathbb { V2 } vdash i< Succ ( V1 ) leftrightarrow i<n lor V3 = V1	Nachfolgerfall der strikten Ordnung
ID	PeanoStrictSuccSplit	theorem	thm:auto:5.38.2.5
1	thm:auto:5.38.2.6	theorem	5.38.2.6	ameb3e754a7c176dfb1887e6e7afbc083a	V1 in mathbb { V2 } vdash NatSeg { Succ ( V1 ) } = NatSeg { V1 } cup { V1 }	Nachfolger-Anfangsabschnitt
ID	PeanoNatSegSucc	theorem	thm:auto:5.38.2.6
1	thm:auto:5.38.2.7	theorem	5.38.2.7	amc7cd71a1f687114c26a3c36e8a6d9da1	V1 in mathbb { V2 } , V3 in NatSeg { Succ ( V1 ) } vdash V3 in NatSeg { V1 } lor V3 = V1	Elemente eines Nachfolger-Anfangsabschnitts
ID	PeanoNatSegSuccElim	theorem	thm:auto:5.38.2.7
1	thm:auto:5.38.2.8	theorem	5.38.2.8	am0b78ca2af335bae541006027d96fd589	V1 in mathbb { V2 } vdash NatSeg { V1 } subseteq NatSeg { Succ ( V1 ) }	Einbettung des Anfangsabschnitts in den Nachfolger
ID	PeanoNatSegSubsetSucc	theorem	thm:auto:5.38.2.8
1	thm:auto:5.38.2.9	theorem	5.38.2.9	amfc0240399ef3ce329c8078f740851d85	V1 in mathbb { V2 } , V3 in mathbb { V2 } vdash m<n leftrightarrow V1 in NatSeg { V3 }	Strikte Ordnung als Mitgliedschaft im Peano-Anfangsabschnitt
ID	PeanoNatSegStrictMembership	theorem	thm:auto:5.38.2.9
1	thm:auto:5.38.2.10	theorem	5.38.2.10	am81c14c3b3acd57914adcd92b785b7ace	V1 in mathbb { V2 } vdash V1 notin NatSeg { V1 }	Kein Endpunkt im eigenen Anfangsabschnitt
ID	PeanoNatSegEndpointNotIn	theorem	thm:auto:5.38.2.10
1	thm:auto:5.38.2.11	theorem	5.38.2.11	am50654f8bb465335fe3fd56b90edcd634	V1 in mathbb { V2 } vdash V1 in NatSeg { Succ ( V1 ) }	Endpunkt im Nachfolger-Anfangsabschnitt
ID	PeanoNatSegEndpointInSucc	theorem	thm:auto:5.38.2.11
1	thm:auto:5.38.2.12	theorem	5.38.2.12	amd50c729c8276fcf78083a29f599f9bdd	V1 in mathbb { V2 } , V3 in mathbb { V2 } vdash V1 leq V3 leftrightarrow m< Succ ( V3 )	Nichtstrikte Ordnung als strikte Nachfolgerordnung
ID	PeanoLeqSuccStrict	theorem	thm:auto:5.38.2.12
1	thm:auto:5.38.2.13	theorem	5.38.2.13	am8abba55debd36fc224979d1fb172be8a	V1 in mathbb { V2 } , V3 in mathbb { V2 } vdash V1 leq V3 leftrightarrow V1 in NatSeg { Succ ( V3 ) }	Nichtstrikte Ordnung als Nachfolger-Anfangsabschnitt
ID	PeanoNatSegLeqSuccMembership	theorem	thm:auto:5.38.2.13
1	thm:auto:5.38.2.14	theorem	5.38.2.14	amc9400dadb87a116c0b5b3adf8b0e3ecc	V1 in mathbb { V2 } , V3 in mathbb { V2 } vdash V1 leq V3 leftrightarrow NatSeg { V1 } subseteq NatSeg { V3 }	Ordnung und Anfangsabschnittsinklusion
ID	PeanoNatSegLeqSubset	theorem	thm:auto:5.38.2.14
1	thm:auto:5.38.2.15	theorem	5.38.2.15	amc2d5adb9628396ead37bef9a20ac2c11	V1 in mathbb { V2 } , V3 in mathbb { V2 } , V1 in NatSeg { V3 } vdash NatSeg { V1 } subseteq NatSeg { V3 }	Strikte Ordnung liefert Anfangsabschnittsinklusion
ID	PeanoNatSegMembershipSubset	theorem	thm:auto:5.38.2.15
