1	def:auto:4.33.1	definition	4.33.1	amda888506ee8061be4ff615afd0608269	0 coloneqq varnothing	Nullzeichen in B04
1	def:auto:4.34.1	definition	4.34.1	am06dfe8684af48c9943879a87c8a39d5e	( mathbb { V1 } , 0 , Succ )	Peano-Axiome mit Nachfolgerfunktion
1	def:auto:4.34.1	definition	4.34.1	am834e34327b196bba033245608be38449	Peano-Axiome	Peano-Axiome mit Nachfolgerfunktion
ID	Peano-Axiome	definition	def:auto:4.34.1
1	ax:auto:4.34.1	axiom	4.34.1	am1d521e46af2c44a4122ba63b8af2ed65	PeanoZero	Null-Axiom
ID	PeanoZero	axiom	ax:auto:4.34.1
1	ax:auto:4.34.2	axiom	4.34.2	am046660695ad2d6bdc6213d477e001c5a	PeanoSuccFunction	Nachfolgerfunktion
ID	PeanoSuccFunction	axiom	ax:auto:4.34.2
1	ax:auto:4.34.3	axiom	4.34.3	am8a6cf8f188e0f37a4d1e9d655c447072	PeanoSuccClosureUniversal	Nachfolger-Axiom
ID	PeanoSuccClosureUniversal	axiom	ax:auto:4.34.3
1	ax:auto:4.34.4	axiom	4.34.4	am24a1389d1163445d69b604b2c5161c1f	PeanoSuccClosure	Nachfolgerabschluss
ID	PeanoSuccClosure	axiom	ax:auto:4.34.4
1	ax:auto:4.34.5	axiom	4.34.5	am4cb8192b30a777e9854babb1080ad68e	PeanoSuccNonzero	Kein Nachfolger ist Null
ID	PeanoSuccNonzero	axiom	ax:auto:4.34.5
1	ax:auto:4.34.6	axiom	4.34.6	am32b051ce18f09d1c2385b72512af9a56	PeanoNonzeroIsSucc	Jede von \\(0\\) verschiedene natürliche Zahl ist ein Nachfolger
ID	PeanoNonzeroIsSucc	axiom	ax:auto:4.34.6
1	ax:auto:4.34.7	axiom	4.34.7	am39276e7b560ff6ec97062699edcc4613	PeanoSuccInjective	Injektivität der Nachfolgerfunktion
ID	PeanoSuccInjective	axiom	ax:auto:4.34.7
1	ax:auto:4.34.8	axiom	4.34.8	ama91d349610fea1ae148aa4bf219c7030	PeanoInductionAxiom	Induktionsaxiom
ID	PeanoInductionAxiom	axiom	ax:auto:4.34.8
1	ax:auto:4.34.9	axiom	4.34.9	amde608ee371fbcaa817bb90b84028c939	PeanoInductionRule	Induktionsregel
ID	PeanoInductionRule	axiom	ax:auto:4.34.9
1	thm:auto:4.35.2.1	theorem	4.35.2.1	amb5ea2f63eb18a074da801c41f974939c	V1 colon mathbb { V2 } to V3 vdash V1 ( 0 ) in H[ mathbb { V2 } ]	Anfangspunkt liegt im Bild einer Funktion von \\(\\mathbb {N}\\)
1	thm:auto:4.35.2.2	theorem	4.35.2.2	am963d04303a3f770682e9d9435941b5a5	V1 colon mathbb { V2 } to V3 , V4 in mathbb { V2 } vdash V1 ( Succ ( V4 ) ) in H[ mathbb { V2 } ]	Folgenglieder bleiben im Bild einer Funktion von \\(\\mathbb {N}\\)
1	thm:auto:4.35.2.3	theorem	4.35.2.3	am064c486cda8ceafe43a70010da0eaf36	V1 colon mathbb { V2 } inj V3 vdash V1 ( 0 ) in H[ mathbb { V2 } ]	Anfangspunkt liegt im Bild
1	thm:auto:4.35.2.4	theorem	4.35.2.4	am1fe2c8d4c7e10532245c1072db047a09	V1 colon mathbb { V2 } inj V3 , V4 in mathbb { V2 } vdash V1 ( Succ ( V4 ) ) in H[ mathbb { V2 } ]	Folgenglieder bleiben im Bild
1	thm:auto:4.35.2.5	theorem	4.35.2.5	am59c5f6a07fd9ffc3384fb9fd717b66c6	V1 colon mathbb { V2 } inj V3 , V4 in H[ mathbb { V2 } ] vdash H^ { -1 } ( V4 ) in mathbb { V2 }	Typisierung des inversen Index
1	thm:auto:4.35.2.6	theorem	4.35.2.6	am553a2667d9775fcc81df940697b6ccfa	V1 colon mathbb { V2 } inj V3 , V4 in mathbb { V2 } vdash V1 ( Succ ( V4 ) ) neq V1 ( 0 )	Folgenglieder treffen den Anfangspunkt nicht
1	thm:auto:4.35.2.7	theorem	4.35.2.7	am3d0781c1b4343dd4ea614c9ea3dab723	V1 colon mathbb { V2 } sur V3 vdash V1 ( 0 ) in H[ mathbb { V2 } ]	Anfangspunkt liegt im Bild einer surjektiven Funktion von \\(\\mathbb {N}\\)
1	thm:auto:4.35.2.8	theorem	4.35.2.8	amd7b19cbb5258ecc2848b838648b25bab	V1 colon mathbb { V2 } sur V3 , V4 in mathbb { V2 } vdash V1 ( Succ ( V4 ) ) in H[ mathbb { V2 } ]	Folgenglieder bleiben im Bild einer surjektiven Funktion von \\(\\mathbb {N}\\)
1	thm:auto:4.35.2.9	theorem	4.35.2.9	am9a46696867898265654dc8277ee89203	V1 colon mathbb { V2 } bij V3 vdash V1 ( 0 ) in H[ mathbb { V2 } ]	Anfangspunkt liegt im Bild einer bijektiven Funktion von \\(\\mathbb {N}\\)
